site,block,plot,quad,treatment,year,date,mean_trt,var_trt,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
meanvar_pj,2,7,2,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,9.5,213.5,26.277,26.277,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3.55,59,11.52155276,8.6123,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1.3,6.1,1.141671373,0.5124,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,1,AE,2023,2023-09-25,NA,NA,MUAR,Muhlenbergia,arenacea,Poaceae,perennial,C4,grass,0.3,3,0.729,0.729,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-04-24,NA,NA,CYIMI,Cylindropuntia,imbricata,Cactaceae,perennial,CAM,shrub,209,655,317.02,317.02,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,2,AE,2023,2023-09-25,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1.1,29.4,2.7071,2.7071,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,12,0,24.672,24.672,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,1,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,9.1,159.2,25.1706,25.1706,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,1,AE,2023,2023-09-25,NA,NA,ZIGR,Zinnia,grandiflora,Asteraceae,perennial,C3,shrub,0.65,3.65,0.8176,0.8176,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-09-25,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.75,4.5,1.0035,1.0035,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,7,2,AE,2023,2023-04-24,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,4.65,23.2,12.0435,12.0435,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,2,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.45,18.45,3.871494545,1.5312,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,1,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.85,0,7.9156,7.9156,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,7,1,AE,2023,2023-09-25,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.7,5.9,1.3157,1.3157,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,1,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.85,9.1,2.3511,2.3511,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,2,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.35,16.05,4.385075934,2.4816,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,1,AE,2023,2023-04-24,NA,NA,GASUN,Gaura,suffulta,Onagraceae,annual,C3,forb,0.01,0.04,0.00485,0.00485,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,1,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,0.4,1.4,0.855835047,0.1176,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,2,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3,0,6.168,6.168,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,2,AE,2023,2023-04-24,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1.1,7.3,3.556508355,2.0559,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,1,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,4.5,0,9.252,9.252,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,2,AE,2023,2023-09-25,NA,NA,ECFEF3,Echinocereus,fendleri,Cactaceae,perennial,CAM,shrub,0.05,0.1,0.02395,0.02395,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,1,AE,2023,2023-09-25,NA,NA,ZIGR,Zinnia,grandiflora,Asteraceae,perennial,C3,shrub,0.05,0.2,0.0448,0.0448,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,2,AE,2023,2023-04-24,NA,NA,CHCHC3,Chamaesyce,chaetocalyx,Euphorbiaceae,perennial,C4,forb,0.06,0.06,0.06966,0.06966,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,2,AE,2023,2023-09-25,NA,NA,MUTO2,Muhlenbergia,torreyi,Poaceae,perennial,C4,grass,0.1,0.4,0.2337,0.2337,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,1,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.15,0.6,0.322329042,0.3639,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,2,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.85,9.1,2.3511,2.3511,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,2,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1.8,10.5,1.666160264,0.882,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,8,2,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.35,2.7,0.818085823,0.8491,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,8,1,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.15,0.5,1.261025182,0.1584,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,2,RA,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.4,20.05,7.334760593,5.8224,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,9,2,RA,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.6,5.7,1.6596,1.6596,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,9,2,RA,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,4.7,29.7,8.770151868,4.9632,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,1,RA,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,3,18,1.608487186,1.512,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,2,RA,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.6,0,1.2336,1.2336,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,1,RA,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,4.9,37.9,9.547343175,5.1744,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,2,RA,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,2.7,17.1,1.810650008,1.4364,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,2,9,1,RA,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.1,0.7,0.2766,0.2766,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,9,1,RA,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,4.3,42.6,13.92501467,10.4318,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,2,9,1,RA,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.2,0,0.4112,0.4112,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,1,RE,2023,2023-04-24,NA,NA,CYIMI,Cylindropuntia,imbricata,Cactaceae,perennial,CAM,shrub,18,324,156.816,156.816,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,1,RE,2023,2023-04-24,NA,NA,CHCHC3,Chamaesyce,chaetocalyx,Euphorbiaceae,perennial,C4,forb,0.09,0.14,0.10449,0.10449,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,1,RE,2023,2023-09-25,NA,NA,CYIMI,Cylindropuntia,imbricata,Cactaceae,perennial,CAM,shrub,46,463,224.092,224.092,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,2,RE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,0.2,0.4,0.53812137,0.0336,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,1,RE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.5,1.9,1.671725585,0.528,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,2,RE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.5,5,1.383,1.383,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,1,RE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7.65,0,15.7284,15.7284,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,2,RE,2023,2023-09-25,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.9,8.7,4.139001341,2.6577,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,2,RE,2023,2023-09-25,NA,NA,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.4,1.2,0.227566667,0.2952,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,1,RE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.5,26.5,6.915,6.915,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,2,RE,2023,2023-04-24,NA,NA,MUAR,Muhlenbergia,arenacea,Poaceae,perennial,C4,grass,0.6,2.2,0.9333,0.9333,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,2,RE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.75,0,5.654,5.654,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,2,RE,2023,2023-04-24,NA,NA,ARPU9,Aristida,purpurea,Poaceae,perennial,C4,grass,1,8,3.745953797,2.764,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,2,RE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.35,1.45,1.495711127,0.3696,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,13,1,RE,2023,2023-09-25,NA,NA,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1.1,5.6,0.625808333,0.8118,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,13,1,RE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1.9,19,1.926200863,1.596,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,1,RE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,8.2,75.4,6.64072396,6.3336,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,1,RE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.2,7.2,3.964311559,2.9112,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,14,1,RE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,9.1,55.65,15.01825337,9.6096,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-04-24,NA,NA,ALMA4,Allium,macropetalum,Liliaceae,perennial,C3,forb,0.11,1.16,0.206305,0.206305,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.2,15.8,3.3192,3.3192,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,14,2,RE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,9.15,58.75,13.99191414,9.6624,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1.5,8.3,1.532364537,0.6972,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1,6,3.270600603,2.426,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,14,1,RE,2023,2023-04-24,NA,NA,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.1,0.4,0.0485,0.0485,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.3,0,2.6728,2.6728,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,14,2,RE,2023,2023-04-24,NA,NA,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.05,0.15,0.02425,0.02425,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,DEPI,Descurainia,pinnata,Brassicaceae,perennial,C3,forb,0.3,7.2,0.56265,0.56265,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.25,1.25,0.12125,0.12125,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.95,35.65,5.63163913,3.1152,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1,5.6,1.111263253,0.4704,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.45,2.15,1.1655,1.1655,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.15,0,2.3644,2.3644,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,BOHI2,Bouteloua,hirsuta,Poaceae,perennial,C4,grass,0.8,5,0.7952,0.7952,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-09-25,NA,NA,SPCOC,Sphaeralcea,coccinea,Malvaceae,perennial,C3,forb,0.4,2.8,0.6596,0.6596,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,2,AA,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.5,14.6,4.633496078,3.639,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,GIME,Gilia,mexicana,Polemoniaceae,annual,C3,forb,0.15,0.7,0.07275,0.07275,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,4,39,5.778729615,4.224,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1,9,2.874692253,2.426,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,SPCOC,Sphaeralcea,coccinea,Malvaceae,perennial,C3,forb,0.6,2.4,0.9894,0.9894,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,BOHI2,Bouteloua,hirsuta,Poaceae,perennial,C4,grass,2.1,19.1,2.0874,2.0874,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,2,AA,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.1,0.7,0.2766,0.2766,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,2,AA,2023,2023-09-25,NA,NA,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,0.15,1.85,0.28605,0.28605,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,2,AA,2023,2023-04-24,NA,NA,SPCOC,Sphaeralcea,coccinea,Malvaceae,perennial,C3,forb,0.1,0.5,0.1649,0.1649,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.8,35.3,7.7448,7.7448,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,1,AA,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,1.8,10.6,1.672241888,0.8904,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,15,1,AA,2023,2023-09-25,NA,NA,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3.3,52.6,10.1437555,6.2931,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,15,1,AA,2023,2023-09-25,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,1.25,10.75,2.39725,2.39725,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,1,AE,2023,2023-09-25,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.1,0.7,0.2953,0.2953,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,1,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.2,0,10.6912,10.6912,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,1,AE,2023,2023-04-24,NA,NA,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.25,0.75,0.808297353,0.46725,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,2,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,2.6,14.1,2.141996164,1.1844,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,2,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.85,73.4,16.1811,16.1811,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,2,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.7,13.45,5.880787061,2.8512,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,1,AE,2023,2023-09-25,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7.45,116.05,20.6067,20.6067,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,1,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.35,13.2,3.915258687,3.2751,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,2,AE,2023,2023-09-25,NA,NA,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.01,0.01,0.00642,0.00642,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,1,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.55,13.1,7.332288687,2.6928,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,2,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.45,12.35,4.460068339,3.5177,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,2,AE,2023,2023-09-25,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,0.05,0.1,0.0444,0.0444,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,16,1,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,0.1,0.4,0.281223933,0.0336,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,2,AE,2023,2023-04-24,NA,NA,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,4,0,8.224,8.224,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,16,2,AE,2023,2023-09-25,NA,NA,BOHI2,Bouteloua,hirsuta,Poaceae,perennial,C4,grass,0.5,6,0.9895,0.9895,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,1,AE,2023,2023-09-25,NA,NA,GACO5,Gaura,coccinea,Onagraceae,perennial,C3,forb,0.4,7.3,0.6596,0.6596,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,1,AE,2023,2023-09-25,NA,NA,ZIGR,Zinnia,grandiflora,Asteraceae,perennial,C3,shrub,0.1,0.7,0.1568,0.1568,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,DEPI,Descurainia,pinnata,Brassicaceae,perennial,C3,forb,0.05,0.75,0.093775,0.093775,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,1,AE,2023,2023-04-24,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.75,4.2,1.9425,1.9425,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,1,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.3,2.9,0.644658084,0.7278,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,1,AE,2023,2023-04-24,NA,NA,DABR,Dalea,brachystachya,Fabaceae,annual,C3,forb,0.1,0.3,0.0348,0.0348,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,1,AE,2023,2023-04-24,NA,NA,DEPI,Descurainia,pinnata,Brassicaceae,perennial,C3,forb,0.2,4.4,0.3751,0.3751,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-09-25,NA,NA,GACO5,Gaura,coccinea,Onagraceae,perennial,C3,forb,0.85,18.75,1.40165,1.40165,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,5.2,26.8,2.400567532,2.2512,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,GASUN,Gaura,suffulta,Onagraceae,annual,C3,forb,0.35,1.75,0.16975,0.16975,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1,12,2.461,2.461,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-09-25,NA,NA,SPCOC,Sphaeralcea,coccinea,Malvaceae,perennial,C3,forb,0.65,4.95,1.07185,1.07185,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.1,0.6,0.259,0.259,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,1,AE,2023,2023-04-24,NA,NA,ASNU4,Astragalus,nuttallianus,Fabaceae,perennial,C3,forb,4.5,31,2.912893175,2.604,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,SPCOC,Sphaeralcea,coccinea,Malvaceae,perennial,C3,forb,0.2,1,0.3298,0.3298,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,CHCO2,Chamaesaracha,coronopus,Solanaceae,perennial,C3,forb,0.05,0.15,0.0075,0.0075,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-09-25,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.4,4.7,0.818085823,0.9704,CerroMontosa,42,113.9583333,4214.568332,1.706501508
meanvar_pj,3,17,1,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,13.35,137.85,21.09034042,14.0976,CerroMontosa,42,85.63247909,1196.756732,1.474199353
meanvar_pj,3,17,2,AE,2023,2023-04-24,NA,NA,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,14,114,18.59803757,14.784,CerroMontosa,42,85.63247909,1196.756732,1.474199353
