site,block,plot,quad,treatment,year,season,collection_date,mean_trt,var_trt,species,obs,cover,height,count,field_comments,qaqc_comments,field_sheet_name,collector,quadID
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,CHSE7,3,0.05,NA,4,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,CHSE7,4,0.5,NA,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,KAPA,1,0.05,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,KAPA,2,0.1,8,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,DAPU7,1,0.05,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,1,RA,2022,3,2022-08-30,NA,NA,SATR12,5,0.05,5,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-1-NA-NA-RA
meanvar_jsav,3,7,1,RA,2022,3,2022-08-30,NA,NA,CHSE7,1,0.05,NA,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-1-NA-NA-RA
meanvar_jsav,3,7,1,RA,2022,3,2022-08-30,NA,NA,SATR12,3,0.25,5,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-1-NA-NA-RA
meanvar_jsav,3,7,1,RA,2022,3,2022-08-30,NA,NA,SATR12,4,0.05,8,4,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-1-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,TILA2,2,0.1,4,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,SAAB,1,0.1,10,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,1,RA,2022,3,2022-08-30,NA,NA,CHSE7,2,0.25,NA,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-1-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,TILA2,1,0.25,4,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,SAAB,2,0.25,13,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,3,7,2,RA,2022,3,2022-08-30,NA,NA,SAAB,3,0.25,16,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-7-2-NA-NA-RA
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,POHA5,2,0.01,3,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,SATR12,2,0.01,3,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,POHA5,1,0.05,3,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,KAPA,1,0.1,1,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,KAPA,2,0.1,4,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,SATR12,1,0.05,4,4,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,KRLA2,1,6,58,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,KRLA2,2,1.5,19,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,MUAR2,1,9,32,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,MUAR2,2,3.5,29,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,HODR,1,0.05,3,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,HODR,2,0.1,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,HODR,3,0.05,5,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,HODR,4,0.05,4,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,JUMO,1,2.5,132,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,TRRA,1,0.1,15,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,TRRA,2,0.25,17,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,SCBR2,1,0.25,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,2,2022-05-02,NA,NA,MUPO2,1,0.05,15,1,NA,NA,npp_meanvar.05.02.22.ss.mj,SS,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,2,2022-05-02,NA,NA,KRLA2,1,5,45,1,NA,NA,npp_meanvar.05.02.22.ss.mj,SS,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,2,2022-05-02,NA,NA,SATR12,1,0.05,6,1,NA,NA,npp_meanvar.05.02.22.ss.mj,SS,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,JUMO,1,18,140,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,SCBR2,1,0.1,6,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,1,AE,2022,3,2022-08-30,NA,NA,CHSE7,1,0.05,NA,3,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-1-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SCBR2,1,0.5,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SCBR2,2,0.05,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SCBR2,3,0.1,8,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,BOGR2,1,0.25,9,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,BOGR2,2,0.1,9,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,BOGR2,3,0.05,8,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,JUMO,1,8,114,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SATR12,1,0.05,8,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SATR12,2,0.1,8,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SATR12,3,0.05,6,3,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SATR12,4,0.1,5,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,SATR12,5,0.1,6,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,HODR,1,0.05,5,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,HODR,2,0.05,4,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,3,2022-08-30,NA,NA,KAPA,1,0.05,7,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,BOGR2,1,0.05,3,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,MUPO2,1,0.25,6,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,SCBR2,2,0.5,6,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,15,2,AE,2022,2,2022-05-02,NA,NA,SCBR2,3,0.05,4,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-15-2-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,HODR,2,0.25,10,2,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,HODR,5,0.1,10,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,SATR12,1,0.25,7,3,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,HODR,3,0.05,4,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,HODR,4,0.1,18,2,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,MUPO2,1,18,25,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,KRLA2,1,4,39,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,SATR12,2,0.05,4,3,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,SATR12,3,0.25,10,3,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,JUMO,1,15,149,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,3,2022-08-30,NA,NA,HODR,1,0.05,6,3,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,BOGR2,1,3.5,17,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,HODR,1,0.25,13,14,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,HODR,2,0.1,12,2,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,HODR,3,0.1,15,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,SPPO6,1,0.25,10,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,TILA2,1,0.1,6,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,TILA2,2,0.25,3,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,SATR12,1,0.1,14,9,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,SATR12,2,0.05,10,33,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,TRRA,1,3,30,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,TRRA,2,5,24,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,TRRA,3,2.5,20,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,SPCO4,1,2.5,20,1,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,KRLA2,1,0.5,24,1,nw,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,JUMO,1,11,143,1,NA,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,BOER4,1,0.05,NA,1,NA,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,BOER4,2,0.1,NA,1,NA,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,SATR12,1,0.05,8,1,NA,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,1,AE,2022,2,2022-05-02,NA,NA,SATR12,2,0.05,4,1,NA,NA,npp_meanvar.05.02.22.mld.mj,MLD,meanvar_jsav-NA-16-1-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,PAOB,1,0.25,4,1,NE,Given sample collected and site PAOB is likely; original species code was GRASS? - AG,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,PAOB,2,0.25,5,2,NA,Given sample collected and site PAOB is likely; original species code was GRASS? - AG,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,PAOB,3,0.5,5,1,NA,Given sample collected and site PAOB is likely; original species code was GRASS? - AG,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,SPORO,1,0.25,13,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,SPPO6,1,0.05,4,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,SPPO6,2,0.05,4,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,BOGR2,1,0.75,13,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,BOGR2,2,0.25,8,2,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,HODR,1,0.05,4,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,CHER2,1,0.25,6,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,CHER2,2,0.1,4,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,2,2022-05-02,NA,NA,CHER2,3,0.25,4,1,NA,NA,npp_meanvar.05.02.22.jmc.mj,JMC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,16,2,AE,2022,3,2022-08-30,NA,NA,SATR12,3,0.25,12,11,NA,NA,npp_meanvar.08.30.22.mvc.j.xlsx,MVC,meanvar_jsav-NA-16-2-NA-NA-AE
meanvar_jsav,4,17,1,AA,2022,2,2022-05-02,NA,NA,BOGR2,1,0.25,6,15,large patch all about same stage,NA,npp_meanvar.05.02.22.ss.mj,SS,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,2,2022-05-02,NA,NA,MUPO2,1,0.1,7,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,2,2022-05-02,NA,NA,PLJA,1,0.1,NA,7,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,2,2022-05-02,NA,NA,PLJA,2,0.05,NA,2,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,BOGR2,3,0.1,7,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,2,2022-05-02,NA,NA,MUPO2,2,2.5,6,1,NA,NA,npp_meanvar.05.02.22.ag.mj,AG,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,MUPO2,1,2,23,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,MUPO2,2,7,27,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,MUPO2,3,0.5,23,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,MUPO2,4,3,25,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,HODR,1,0.05,4,3,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,HODR,2,0.1,6,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,HODR,3,0.05,3,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,CHSE7,1,0.05,NA,3,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,CHSE7,2,0.01,NA,2,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,KAPA,1,0.1,18,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,JUMO,1,4,158,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,SATR12,1,0.1,6,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,2,AA,2022,3,2022-08-30,NA,NA,BOGR2,4,0.25,9,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-2-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,1,1.5,36,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,2,1,23,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,3,0.5,18,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,4,0.25,19,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,5,0.25,23,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
meanvar_jsav,4,17,1,AA,2022,3,2022-08-30,NA,NA,BOGR2,6,1,25,1,NA,NA,npp_meanvar.08.30.22.jmc.j.xlsx,JMC,meanvar_jsav-NA-17-1-NA-NA-AA
