TP_ID,Add_Year,Plot,Species,Germ_date,Last_Obs,Death_date,Surv_days,Status
202220BLACKSW4H,2022,20,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202220BLUESW1B,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202220BLUESW1D,2022,20,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202220BLUESW2I,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202220BLUESW3I,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202220BLUESW4A,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202220BLUESW4D,2022,20,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202220BLUESW4E,2022,20,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202220BLUESW4J,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202220BLUESW5F,2022,20,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202220BLUESW5G,2022,20,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE1B,2022,21,BLUE,2022-07-19,2024-03-06,2024-03-13,603,1
202221BLUENE2C,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE2H,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE2I,2022,21,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202221BLUENE3A,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE3B,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE3I,2022,21,BLUE,2022-07-05,2022-10-24,2022-10-31,118,1
202221BLUENE3J,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLUENE4A,2022,21,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202221BLUENE4J,2022,21,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLUENE5G,2022,21,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLUENE5J,2022,21,BLUE,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLACKNE1B,2022,21,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202221BLACKNE1D,2022,21,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLACKNE1F,2022,21,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLACKNE1G,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLACKNE1I,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLACKNE2B,2022,21,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202221BLACKNE2F,2022,21,BLACK,2024-02-06,2024-02-06,2024-02-13,7,1
202221BLACKNE2G,2022,21,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202221BLACKNE2H,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLACKNE3D,2022,21,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202221BLACKNE3F,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLACKNE3J,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLACKNE4B,2022,21,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLACKNE4E,2022,21,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202221BLACKNE4G,2022,21,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202221BLUESW1B,2022,21,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLUESW1C,2022,21,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLUESW1D,2022,21,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLUESW1F,2022,21,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202221BLUESW2B,2022,21,BLUE,2022-08-01,2022-09-26,2022-10-03,63,1
202221BLUESW3B,2022,21,BLUE,2023-02-06,2023-02-06,2023-02-13,7,1
202221BLUESW3E,2022,21,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202221BLACKSW1F,2022,21,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202221BLACKSW1J,2022,21,BLACK,2022-07-05,2023-07-07,2023-07-14,374,1
202221BLACKSW3B,2022,21,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLACKSW3J,2022,21,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202221BLACKSW4F,2022,21,BLACK,2022-08-01,2023-06-02,2023-06-09,312,1
202222BLUENE1B,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUENE1F,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUENE2B,2022,22,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLUENE2C,2022,22,BLUE,2022-07-05,2022-09-26,2022-10-03,90,1
202222BLUENE2E,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUENE2H,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUENE2I,2022,22,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
202222BLUENE2J,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUENE3B,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUENE3D,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUENE3J,2022,22,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202222BLUENE4A,2022,22,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202222BLUENE4B,2022,22,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLUENE5A,2022,22,BLUE,2024-04-03,2024-04-03,2024-04-10,7,0
202222BLUENE5B,2022,22,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202222BLUENE5F,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUENE5G,2022,22,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLUENE5J,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLACKNE1C,2022,22,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLACKNE1D,2022,22,BLACK,2022-08-01,2024-03-06,2024-03-13,590,1
202222BLACKNE2D,2022,22,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLACKNE2G,2022,22,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLACKNE4A,2022,22,BLACK,2022-07-05,2023-03-09,2023-03-16,254,1
202222BLACKSW2H,2022,22,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202222BLACKSW3D,2022,22,BLACK,2022-07-05,2022-11-21,2022-11-28,146,1
202222BLACKSW4C,2022,22,BLACK,2022-07-05,2023-02-06,2023-02-13,223,1
202222BLACKSW4D,2022,22,BLACK,2022-07-19,2022-08-12,2022-08-19,31,1
202222BLUESW1A,2022,22,BLUE,2022-07-19,2023-06-02,2023-06-09,325,1
202222BLUESW1D,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW2B,2022,22,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202222BLUESW2C,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW2D,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW2E,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW2H,2022,22,BLUE,2022-07-05,2022-09-26,2022-10-03,90,1
202222BLUESW3B,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW3C,2022,22,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202222BLUESW3D,2022,22,BLUE,2022-07-19,2024-03-06,2024-03-13,603,1
202222BLUESW3E,2022,22,BLUE,2022-07-19,2024-03-06,2024-03-13,603,1
202222BLUESW3F,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW3I,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUESW3J,2022,22,BLUE,2022-07-05,2022-08-01,2022-08-08,34,1
202222BLUESW4B,2022,22,BLUE,2022-08-12,2024-03-06,2024-03-13,579,1
202222BLUESW4E,2022,22,BLUE,2022-07-05,2022-08-01,2022-08-08,34,1
202222BLUESW4F,2022,22,BLUE,2022-07-05,2022-10-12,2022-10-19,106,1
202222BLUESW4J,2022,22,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202222BLUESW5D,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW5E,2022,22,BLUE,2022-08-12,2023-08-30,2023-09-06,390,1
202222BLUESW5F,2022,22,BLUE,2022-08-12,2024-02-06,2024-02-13,550,1
202222BLUESW5G,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW5I,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202222BLUESW5J,2022,22,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLACKNE1C,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE1F,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE1G,2022,23,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLACKNE1H,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE1I,2022,23,BLACK,2022-07-19,2022-08-12,2022-08-19,31,1
202223BLACKNE2C,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE3B,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE3F,2022,23,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLACKNE3J,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKNE4C,2022,23,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLACKNE4F,2022,23,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLACKNE4H,2022,23,BLACK,2022-07-05,2024-02-06,2024-02-13,588,1
202223BLUENE1B,2022,23,BLUE,2023-08-10,2024-02-06,2024-02-13,187,1
202223BLUENE1C,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE1D,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUENE1H,2022,23,BLUE,2022-07-05,2022-10-12,2022-10-19,106,1
202223BLUENE1J,2022,23,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202223BLUENE2B,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE2C,2022,23,BLUE,2022-07-19,2022-10-24,2022-10-31,104,1
202223BLUENE2D,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE2G,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE2H,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUENE2I,2022,23,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLUENE2J,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE3B,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE3G,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE3H,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE3I,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUENE3J,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE4B,2022,23,BLUE,2022-08-12,2022-08-31,2022-09-07,26,1
202223BLUENE4C,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE4G,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUENE4H,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUENE4J,2022,23,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLUENE5E,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUENE5G,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUENE5J,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLACKSW1A,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW1B,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW1C,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW1G,2022,23,BLACK,2024-03-06,2024-03-06,2024-03-13,7,1
202223BLACKSW1J,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW2B,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW2F,2022,23,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLACKSW2G,2022,23,BLACK,2022-07-05,2024-02-06,2024-02-13,588,1
202223BLACKSW2H,2022,23,BLACK,2022-07-05,2023-06-02,2023-06-09,339,1
202223BLACKSW2I,2022,23,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLACKSW2J,2022,23,BLACK,2023-04-03,2023-06-02,2023-06-09,67,1
202223BLACKSW3A,2022,23,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202223BLACKSW3B,2022,23,BLACK,2024-03-06,2024-03-06,2024-03-13,7,1
202223BLACKSW3H,2022,23,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLACKSW3I,2022,23,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLACKSW3J,2022,23,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
202223BLACKSW4C,2022,23,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202223BLACKSW4E,2022,23,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLACKSW4G,2022,23,BLACK,2022-07-05,2022-09-12,2022-09-19,76,1
202223BLUESW1C,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW1D,2022,23,BLUE,2022-07-19,2024-04-03,2024-04-10,631,0
202223BLUESW1G,2022,23,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202223BLUESW1H,2022,23,BLUE,2022-07-05,2023-02-06,2023-02-13,223,1
202223BLUESW1I,2022,23,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLUESW2D,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW2E,2022,23,BLUE,2022-07-05,2022-08-01,2022-08-08,34,1
202223BLUESW3C,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW3D,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW3G,2022,23,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202223BLUESW3H,2022,23,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
202223BLUESW3I,2022,23,BLUE,2022-07-05,2023-02-06,2023-02-13,223,1
202223BLUESW3J,2022,23,BLUE,2022-07-05,2022-08-01,2022-08-08,34,1
202223BLUESW4B,2022,23,BLUE,2022-07-19,2024-04-03,2024-04-10,631,0
202223BLUESW4C,2022,23,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLUESW4D,2022,23,BLUE,2022-07-19,2024-04-03,2024-04-10,631,0
202223BLUESW4E,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW4F,2022,23,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202223BLUESW4H,2022,23,BLUE,2022-07-19,2022-08-01,2022-08-08,20,1
202223BLUESW4I,2022,23,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202223BLUESW4J,2022,23,BLUE,2022-08-01,2022-09-12,2022-09-19,49,1
202223BLUESW5A,2022,23,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202223BLUESW5C,2022,23,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202223BLUESW5F,2022,23,BLUE,2022-07-19,2024-03-06,2024-03-13,603,1
202224BLUENE1E,2022,24,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202224BLUENE2G,2022,24,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202224BLUENE3C,2022,24,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202224BLUENE3F,2022,24,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202224BLUENE5I,2022,24,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202224BLACKNE1D,2022,24,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202224BLACKNE3A,2022,24,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202225BLACKNE3B,2022,25,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202225BLACKNE4H,2022,25,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202225BLUENE2A,2022,25,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202225BLUENE2H,2022,25,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202225BLUENE3C,2022,25,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202225BLUENE3F,2022,25,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202225BLUENE3I,2022,25,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202225BLUENE5D,2022,25,BLUE,2023-02-06,2023-08-30,2023-09-06,212,1
202225BLUENE5J,2022,25,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202225BLUESW1F,2022,25,BLUE,2023-02-06,2023-02-06,2023-02-13,7,1
202225BLUESW2D,2022,25,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
202225BLUESW3F,2022,25,BLUE,2023-03-09,2023-08-30,2023-09-06,181,1
202225BLUESW4C,2022,25,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
202225BLACKSW1E,2022,25,BLACK,2024-02-06,2024-02-06,2024-02-13,7,1
202225BLACKSW4B,2022,25,BLACK,2024-02-06,2024-02-06,2024-02-13,7,1
202226BLACKNE1D,2022,26,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLACKNE1I,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE2A,2022,26,BLACK,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLACKNE2B,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE2C,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE2D,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE2G,2022,26,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLACKNE2H,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE2J,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE3A,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE3B,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE3C,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKNE3E,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE3G,2022,26,BLACK,2022-08-01,2023-08-30,2023-09-06,401,1
202226BLACKNE3H,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE3I,2022,26,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLACKNE4B,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE4D,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE4E,2022,26,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202226BLACKNE4F,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKNE4G,2022,26,BLACK,2022-07-05,2022-08-12,2022-08-19,45,1
202226BLACKNE4H,2022,26,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202226BLACKNE4I,2022,26,BLACK,2022-07-05,2022-11-21,2022-11-28,146,1
202226BLUENE1A,2022,26,BLUE,2022-07-05,2022-09-26,2022-10-03,90,1
202226BLUENE1D,2022,26,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLUENE1H,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUENE2A,2022,26,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
202226BLUENE2B,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE2F,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE2H,2022,26,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
202226BLUENE2I,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE2J,2022,26,BLUE,2022-07-05,2022-11-21,2022-11-28,146,1
202226BLUENE3A,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3B,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3C,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3D,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3E,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUENE3G,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3H,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE3I,2022,26,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLUENE3J,2022,26,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
202226BLUENE4A,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUENE4C,2022,26,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLUENE4D,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE4E,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE4F,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE4G,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUENE4H,2022,26,BLUE,2024-02-06,2024-02-06,2024-02-13,7,1
202226BLUENE4I,2022,26,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202226BLUENE4J,2022,26,BLUE,2024-03-06,2024-04-03,2024-04-10,35,0
202226BLUENE5A,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUENE5D,2022,26,BLUE,2022-07-19,2024-03-06,2024-03-13,603,1
202226BLUENE5F,2022,26,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLUENE5H,2022,26,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
202226BLUESW1B,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUESW1D,2022,26,BLUE,2022-07-19,2022-09-26,2022-10-03,76,1
202226BLUESW1F,2022,26,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
202226BLUESW1G,2022,26,BLUE,2022-07-05,2024-02-06,2024-02-13,588,1
202226BLUESW3A,2022,26,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
202226BLUESW3E,2022,26,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202226BLUESW4B,2022,26,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
202226BLUESW5A,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLUESW5B,2022,26,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLUESW5C,2022,26,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLACKSW1A,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKSW1D,2022,26,BLACK,2022-07-05,2022-08-12,2022-08-19,45,1
202226BLACKSW1E,2022,26,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202226BLACKSW1I,2022,26,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202226BLACKSW1J,2022,26,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
202226BLACKSW2C,2022,26,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202226BLACKSW2F,2022,26,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
202226BLACKSW2J,2022,26,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202226BLACKSW4B,2022,26,BLACK,2022-07-05,2023-07-07,2023-07-14,374,1
202226BLACKSW4G,2022,26,BLACK,2022-07-05,2022-08-01,2022-08-08,34,1
202227BLACKNE1A,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE1F,2022,27,BLACK,2022-07-05,2024-02-06,2024-02-13,588,1
202227BLACKNE2A,2022,27,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLACKNE3A,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE3C,2022,27,BLACK,2023-08-10,2023-08-30,2023-09-06,27,1
202227BLACKNE3D,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE3H,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE3I,2022,27,BLACK,2022-07-05,2023-07-07,2023-07-14,374,1
202227BLACKNE3J,2022,27,BLACK,2022-07-05,2022-11-21,2022-11-28,146,1
202227BLACKNE4E,2022,27,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLACKNE4H,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE4I,2022,27,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLACKNE4J,2022,27,BLACK,2022-07-05,2022-09-12,2022-09-19,76,1
202227BLUENE1C,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE1E,2022,27,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
202227BLUENE2H,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE3B,2022,27,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLUENE3E,2022,27,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLUENE3F,2022,27,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLUENE3G,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE3I,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE3J,2022,27,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
202227BLUENE4A,2022,27,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLUENE4C,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE4G,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE4H,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE4J,2022,27,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202227BLUENE5D,2022,27,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
202227BLUENE5E,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
202227BLUENE5F,2022,27,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
